user,ch_num_sessions,ch_time_in_prob_sum,ch_time_in_video_sum,ch_ratio_clicks_weekend_day,ch_total_clicks_weekend,ch_total_clicks_weekday,ch_time_sessions_mean,ch_time_sessions_std,bo_delay_lecture,bo_reg_peak_dayhour,bo_reg_periodicity_m1,ma_competency_strength,ma_competency_anti,ma_content_anti,ma_student_shape,ma_student_speed,mu_speed_playback_mean,mu_frequency_action_relative_video_pause,wa_num_subs,wa_num_subs_correct,wa_num_subs_avg,wa_num_subs_perc_correct,la_pause_dur_mean,la_seek_len_std,la_pause_dur_std,la_time_speeding_up_mean,la_time_speeding_up_std,la_weekly_prop_watched_mean,la_weekly_prop_interrupted_mean,la_weekly_prop_interrupted_std,la_weekly_prop_replayed_mean,la_weekly_prop_replayed_std,la_frequency_action_video_play,grade,gender,category,year
49,1.2,203.6,4892.2,0.0,3.7,80.8,2516.266666666667,563.0496190969461,26543.60642857143,91.88097029295355,2.0223601541321035,0.0,0.0,0.007575757575757576,0.0,0.0,0.6,0.21997107810354627,0.0,0.0,0.0,0.0,34.3115936657682,7.2577588176118795,48.251976517251286,0.0,0.0,0.43,0.0125,0.0,0.0125,0.0,0.23498345951176142,4.75,M,Suisse.PAM,Y2-2018-19
50,3.7,20.6,15723.8,0.11400304414003044,131.4,309.5,1687.443888888889,1325.4097496909997,90084.69142857143,153.34392145866016,4.408366474131991,0.0,0.0,0.10505411255411254,0.0,0.0,0.700398406374502,0.14868863632990983,0.0,0.0,0.0,0.0,64.09253044539724,81.27675668364677,145.2255114105348,0.2,0.0,0.4309523809523809,0.15619047619047616,0.0,0.04,0.0,0.2750929690891576,3.25,F,Suisse.Autres,Y2-2018-19
51,3.4,2651.3,7628.7,1.1576792445979305,85.5,160.3,5131.969999999999,1196.628107510523,-75932.26678210679,177.8796176050227,3.56695479109388,0.2680858585858586,0.054798536766304695,0.21276091026091026,0.24136363636363636,8.981666666666666,0.8006338719420114,0.24799192496939795,6.6,3.5,0.7922727272727272,0.2712326203208556,33.71589300512214,57.824940861725835,38.68400537153175,1.5380952380952382,3.0655499297649826,0.38767094017094017,0.018803418803418803,0.0,0.10615384615384615,0.0,0.308512669117274,3.75,F,France,Y2-2018-19
52,4.5,2892.1,8192.6,1.0012901834541836,90.6,93.9,1694.885476190476,1005.4801640575466,-16744.213333333337,103.81976463224753,4.357213669207838,0.6069444444444445,0.165018052791166,0.17826459576459577,0.5708333333333333,10.643333333333334,0.9129999999999999,0.1869371181046419,5.1,3.2,1.2125,0.621969696969697,66.44132845415578,55.365766294261995,121.5019843971889,6.988888888888889,14.657625580370137,0.38254273504273506,0.10193833943833944,0.0,0.03539682539682539,0.0,0.3284807777551071,3.25,M,France,Y2-2018-19
53,2.8,2988.2,7438.6,2.82172268907563,49.7,65.5,2505.4666666666667,1543.0645198449502,-40220.58333333333,79.90269197072985,3.5997885396876192,0.22791666666666668,0.08804230281189908,0.13723517023517023,0.20249999999999999,47.97857142857142,0.9823164556962025,0.2358545356117157,3.0,2.1,0.39,0.21666666666666665,117.9963219967888,76.24246679595721,216.51546503255958,6.80625,7.749283709648621,0.28115079365079365,0.13611111111111113,0.0,0.025,0.0,0.2851140330149283,5.25,,,Y2-2018-19
54,3.2,3681.9,9543.6,0.7159390463147968,124.8,179.7,2882.8019047619046,1362.5665090975813,-28899.278095238096,124.32244740687918,4.5144488519072095,0.3162208994708995,0.150675231011945,0.20287229437229434,0.24416666666666664,37.520714285714284,1.1006949726420414,0.31986953851460825,9.5,4.2,1.1580555555555556,0.30734968926145395,58.39752665354973,102.28106464372105,137.604698737055,23.195710063070813,71.39673181010116,0.5145604395604396,0.11041208791208793,0.0,0.024285714285714285,0.0,0.32086073726814945,1.5,F,Suisse.Autres,Y2-2018-19
55,4.2,7025.2,13887.2,0.26802145960631235,301.6,64.9,3829.6109523809523,2095.6271754787554,-14512.723333333333,132.82148941718475,5.9088529359016295,0.175,0.24776932189733322,0.2762998712998713,0.18333333333333332,56.904999999999994,0.7993866438281229,0.30516890166317784,1.1,0.7,0.25,0.15555555555555556,42.751405847759656,74.94694571495204,66.11225181472726,0.2,0.0,0.11043956043956045,0.06967032967032967,0.0,0.0,0.0,0.3259789677419639,3.5,F,France,Y2-2018-19
57,2.2,163.2,5151.5,0.885415894203436,29.5,41.6,1803.6950000000002,1067.1604299204348,24559.506746031744,61.80983041524231,2.5124183508677986,0.0,0.0,0.05344512694512695,0.0,0.0,0.9310153790315093,0.2300378896188197,0.0,0.0,0.0,0.0,68.2976923076923,82.14639398607834,145.87052132641966,46.13815656565656,95.24351729007532,0.37756410256410255,0.025384615384615384,0.0,0.014285714285714285,0.0,0.2969767577660993,4.5,F,France,Y2-2018-19
58,4.7,370.4,12826.5,16.400188440185865,92.5,171.1,2331.33696969697,777.4668109942777,26694.86673160173,142.22379819943873,4.6745619938055265,0.08611111111111111,0.0017094017094017096,0.09258073008073008,0.0,5.05,1.1822983650825631,0.4296383244434384,1.2,0.4,0.6666666666666666,0.0875,52.748958565943234,180.48076618612646,92.89339404165585,39.40917973873958,111.48105977243338,0.6292185592185592,0.12534493284493284,0.0,0.1238919413919414,0.0,0.4322352296728095,2.5,F,Suisse.Autres,Y2-2018-19
59,3.5,1654.4,6667.0,0.27917823746528014,70.8,90.2,16699.8,916.3322813438805,55581.33968253968,167.91762053381458,4.683628941197627,0.3974537037037037,0.04616889036539486,0.0642039897039897,0.36333333333333334,13.958333333333334,1.392027856497551,0.22808460746373854,5.1,2.7,0.9605555555555556,0.3923137973137973,105.02625130289763,119.86510939348072,203.107371759871,28.27232598390263,99.43097619348558,0.4807967032967033,0.08593406593406594,0.0,0.01111111111111111,0.0,0.3586616860849699,4.75,,,Y2-2018-19
60,4.0,3790.4,11097.5,10.905337572077748,159.7,228.8,2838.9788095238096,2435.315868723081,6222.379999999999,211.67857758007221,5.59476782668456,0.12,0.16797178608129176,0.22368070668070666,0.12,22.487857142857145,0.9394256893655862,0.15865143534376727,2.1,1.2,0.25666666666666665,0.12142857142857141,72.36869036082847,39.48346352616868,150.62976865793513,22.825535314974168,65.04904378398746,0.1476923076923077,0.030000000000000006,0.0,0.01,0.0,0.3237780421444215,5.5,F,France,Y2-2018-19
62,3.7,2454.8,8240.0,48.01111111111111,13.6,254.4,2313.0773809523807,1358.247776205444,-14711.184527417028,243.90177042489591,4.526442984203504,0.6397699522699523,0.024384112619406737,0.05327629577629578,0.583941058941059,52.40833333333334,1.032050639149139,0.3146328392995211,14.6,8.7,1.3770604395604396,0.5766993495010737,28.715333513762808,82.65701981474297,63.950087642671065,12.514119871885965,34.001398055508815,0.847948717948718,0.1545909645909646,0.0,0.06984126984126984,0.0,0.3422509340815109,5.0,M,Suisse.Autres,Y2-2018-19
63,1.8,0.0,5963.9,0.3840407470288625,6.9,92.2,20986.916666666664,659.7019928709881,-35457.85981240981,87.64847396707069,2.873739159912923,0.0,0.0,0.00845238095238095,0.0,0.0,0.9759764978483945,0.31291565698579554,0.0,0.0,0.0,0.0,65.4633529747854,19.31501399980969,122.29502370846937,9.711469161469163,23.85488522167286,0.5430677655677656,0.06736263736263737,0.0,0.007692307692307693,0.0,0.36815474639948365,2.5,M,Suisse.PAM,Y2-2018-19
64,1.2,1189.9,3601.1,12.078377329192547,37.6,61.6,1318.3678571428572,622.3685242036717,9656.113333333333,60.83435877119247,2.1070905549649055,0.09333333333333332,0.008547008547008548,0.013636363636363636,0.1075,12.5,0.35146128720956127,0.08594884783012605,1.9,1.1,0.32,0.12386363636363637,27.583838383838383,17.92488040375274,49.82392408362281,16.111668811668814,48.8908805579733,0.15,0.03,0.0,0.0,0.0,0.11118929236484362,4.0,F,Etranger.Autres,Y2-2018-19
65,1.8,789.0,7002.8,0.0,31.5,77.8,5139.073333333334,579.7497201112213,9414.05,55.66158969502118,2.349426724463623,0.11111111111111112,0.004597701149425287,0.01,0.09999999999999999,26.166666666666668,0.7177325884828727,0.18395031881968743,1.5,1.0,0.25555555555555554,0.12272727272727273,91.54895089437983,76.53288387989912,196.3213553341731,28.593084209682825,76.00492326831623,0.19,0.02,0.0,0.05,0.0,0.21961044114007308,1.75,,,Y2-2018-19
66,3.5,1074.9,11836.0,39.12307692307692,1.9,55.3,816.2966666666667,696.7318757213636,44457.234267676766,33.86415528551192,6.17101477328078,0.35444444444444445,0.0,0.004545454545454545,0.3,47.983333333333334,0.9,0.062295347403801236,3.3,1.7,0.9933333333333334,0.4216450216450216,12.839285714285714,86.62434273137958,13.145250978939874,0.0,0.0,0.7565201465201465,0.06916666666666667,0.0,0.3192155067155067,0.0,0.06540359207266722,3.25,M,France,Y2-2018-19
68,2.7,2023.3,4178.4,0.715614794562163,17.1,23.6,1267.0,901.6823766101819,42404.78214285715,32.90054527725431,3.105132631902594,0.3587136243386243,0.02850250515767757,0.035744588744588746,0.33630952380952384,18.35,0.7361559139784946,0.053500000000000006,6.3,4.3,0.8232142857142858,0.3985227272727273,1.1,0.0,0.0,67.9125,71.62601692767792,0.4625396825396826,0.03428571428571429,0.0,0.0225,0.0,0.013510038348748027,3.25,M,France,Y2-2018-19
69,3.4,0.0,8174.8,21.637619047619047,27.5,179.9,729.4990873015873,587.9034263567686,12676.767142857143,177.31511625192323,3.31099363972692,0.0,0.0,0.05636363636363636,0.0,0.0,0.700905668456594,0.14320569629783092,0.0,0.0,0.0,0.0,92.35354143184581,17.924792331689666,228.4735493230684,5.893103448275862,2.865214412173223,0.4225,0.12285714285714286,0.0,0.06999999999999999,0.0,0.3107059863903926,1.0,M,France,Y2-2018-19
70,3.2,5930.1,3008.3,27.175544123466562,73.2,49.6,25426.24761904762,888.3808738761257,64817.75714285715,106.57816690469528,4.234922850223681,0.3456944444444444,0.022965811965811968,0.03041125541125541,0.3325,51.723333333333336,1.2789128301997306,0.1030414565681117,4.5,2.6,0.9883333333333333,0.32126068376068373,32.44064229887759,57.80624214078099,56.392352509208465,21.940971457581917,90.34009091755016,0.37836385836385833,0.032692307692307694,0.0,0.034999999999999996,0.0,0.17937229409496475,5.75,M,France,Y2-2018-19
71,3.1,3907.3,4192.4,13.92533895657607,23.6,95.5,2102.554166666667,973.1392723173583,15564.98,135.28202481439783,3.308503558018122,0.03626984126984127,0.0,0.026666666666666665,0.016666666666666666,3.9,0.9,0.3374734019699352,1.7,0.5,0.2833333333333333,0.029411764705882353,28.39536111111111,12.537411232689712,51.25534683057159,0.0,0.0,0.4659859584859585,0.01,0.0,0.03857142857142857,0.0,0.32889602287312236,3.0,,,Y2-2018-19
72,1.1,4164.1,6377.7,0.7826760563380282,16.7,99.4,53783.98,120.72141781493974,-20531.25,28.5417730457134,3.5617632032100763,0.05,0.0,0.0,0.0,19.296190476190475,0.3250797024442083,0.06887177322923262,0.2,0.1,0.2,0.05,19.090320910973084,17.976268636036583,43.42029660117613,9.398952095808383,21.995894052966385,0.015384615384615385,0.0,0.0,0.0,0.0,0.08354391225140428,2.5,F,Suisse.PAM,Y2-2018-19
73,2.4,4971.6,9084.8,6.300714234723015,78.7,123.7,4727.633333333333,2821.401040015097,0.0,117.1375593469666,4.226353497820702,0.0,0.25147563200758427,0.28678471978471975,0.0,18.919999999999998,0.7997524752475248,0.2417778402299743,0.0,0.0,0.0,0.0,73.33892396126139,42.28025344591107,137.13538383036314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2880878586644104,5.0,F,Suisse.PAM,Y2-2018-19
74,2.3,0.0,6195.1,0.2856476856476856,58.2,46.8,2321.0433333333335,490.19017680234595,53986.42833333333,64.9228371572853,2.847121030053775,0.0,0.0,0.07650432900432899,0.0,0.0,0.8560330464998465,0.33190379350626875,0.0,0.0,0.0,0.0,64.32028182105918,32.368392910068785,129.81454410955988,22.391758241758243,52.71928582215236,0.26752136752136757,0.08102564102564103,0.0,0.02,0.0,0.3635171539013192,4.25,M,France,Y2-2018-19
75,2.0,2542.2,1766.0,0.0,0.0,49.5,788.7857142857143,330.3177653038095,39515.13333333333,44.49209845859669,2.0972816646586834,0.24047619047619045,0.0,0.0,0.23047619047619045,13.683333333333332,0.5263031659737768,0.11453679773888034,2.7,1.4,0.5904761904761905,0.24454545454545454,27.782993197278916,8.763475687218047,50.50723932740498,15.025345622119815,47.51543593857154,0.18907509157509156,0.11043040293040293,0.0,0.0225,0.0,0.15279956108989123,5.25,M,Etranger.Autres,Y2-2018-19
76,4.6,90.8,14880.0,13.352632000674765,58.2,249.7,28026.078015873016,1989.5155422056246,-3362.5282792207786,174.27174105017804,6.897852721444617,0.09666666666666666,0.0,0.04393939393939393,0.1,2.1,1.0180281690140844,0.38426668805492514,1.0,0.6,0.4,0.15,74.62561774407152,97.27556605533276,111.4720214109866,5.75140562248996,12.637923741585126,0.8017582417582417,0.15376373626373624,0.0,0.37485042735042734,0.0,0.4323567956325774,3.25,M,Suisse.Autres,Y2-2018-19
77,3.9,4787.9,11855.8,1.220100812899106,187.6,221.1,3531.5166666666664,1634.9372351087572,12064.938333333334,190.4244429122258,4.366095083989283,0.4761243386243386,0.17320696938344393,0.19462823212823213,0.4257936507936508,72.64833333333334,0.9089455625218219,0.2159793995241249,5.9,3.7,1.0531746031746032,0.4904761904761905,27.592014200822483,43.81294802598724,39.86827527631308,25.43132438758936,69.03734603864899,0.39992368742368745,0.07847374847374847,0.0,0.04428571428571428,0.0,0.321641432421239,4.5,,,Y2-2018-19
79,2.8,644.0,7968.6,1.4733766233766235,4.1,30.3,919.0216666666668,506.96331914055247,2251.4128571428564,33.867996788138974,4.353174521214848,0.0,0.0,0.07438311688311688,0.0,0.0,0.9,0.09488220415815647,0.0,0.0,0.0,0.0,37.27605633802817,14.751508220903222,8.633972610512473,0.0,0.0,0.6850702075702075,0.030192307692307695,0.0,0.14242063492063492,0.0,0.08270964664443557,1.25,M,Suisse.Autres,Y2-2018-19
80,1.5,929.5,5807.2,0.1,5.3,59.1,18531.683333333334,1087.3112965444495,13941.697499999998,60.224662388152296,3.4292424645569684,0.16616666666666666,0.0,0.005086580086580086,0.21000000000000002,13.614285714285714,1.0211615284089222,0.23439428403273857,2.4,1.0,0.51,0.24285714285714288,58.728613590307745,28.294755708822663,95.95506284692128,22.431797468354432,41.01779283881533,0.46029304029304025,0.026785714285714284,0.0,0.11245421245421246,0.0,0.20944281730136777,3.25,,,Y2-2018-19
81,5.3,2135.2,11821.3,10.752884615384616,2.1,177.3,1258.4855555555555,829.0304878765943,12686.044603174605,53.03765424068439,3.995195222322259,0.4219072594072594,0.006471306471306471,0.011212121212121211,0.3490406815406816,8.704761904761906,0.9198275862068966,0.164303542371895,12.9,6.3,1.2674514374514374,0.399139365891284,21.75887766357365,52.1858473512071,42.17160727519695,55.41111111111111,71.48205593705076,0.7887820512820513,0.059743589743589745,0.0,0.11958485958485958,0.0,0.13450482880156195,2.0,M,Suisse.Autres,Y2-2018-19
82,3.8,909.6,13722.8,1.5040806754221387,24.2,453.5,3026.804166666667,1726.107613156722,38214.560952380954,297.7340640209658,5.807129786180878,0.4629400691900692,0.0,0.0,0.36277777777777775,35.63333333333333,0.9001108647450111,0.3849244926454877,11.8,4.3,1.7489285714285714,0.4068253968253968,47.69826090015623,48.46434437579077,123.98626858074195,1.55,1.25,0.7758974358974359,0.2182234432234432,0.0,0.1878998778998779,0.0,0.40325426407102716,3.5,M,Suisse.PAM,Y2-2018-19
83,3.4,793.9,11821.2,2.563970588235294,3.3,254.6,12397.541666666666,1341.4381033069556,19322.258214285717,147.06433724107237,2.6764131883978823,0.5683366402116402,0.0017094017094017096,0.0030303030303030303,0.5601190476190476,28.7,1.009421396921397,0.3769720788781271,9.3,5.3,1.331547619047619,0.5529345654345654,45.92602613235805,127.5490375847329,91.83622151734245,11.275596072931275,24.874305542497655,0.8360439560439561,0.15681929181929183,0.0,0.1851862026862027,0.0,0.37727223586123054,4.5,M,France,Y2-2018-19
84,4.5,4861.0,12852.0,20.034441950326098,69.2,188.3,44779.723333333335,1559.562123914416,85457.84833333333,98.44197066067662,5.669079409009663,0.5502116402116402,0.02075006667759215,0.04158558558558558,0.5004761904761905,9.0,1.0035223367697594,0.29394114545388333,11.4,6.9,1.173174603174603,0.49137445887445885,68.70943512201382,64.14712818973447,113.47548943985518,4.324390243902439,6.862474149857745,0.7306593406593407,0.10650793650793651,0.0,0.14456349206349206,0.0,0.3248609802384929,5.0,F,Etranger.Autres,Y2-2018-19
85,4.8,2376.2,10972.4,2.6093669913819553,72.5,87.7,2096.4336904761903,1419.514233259802,-9434.078333333333,65.7767820334769,3.8010082555083335,0.05,0.07404525028402166,0.2575373230373231,0.05,5.766666666666667,0.9001497005988025,0.33045733146121864,0.2,0.1,0.1,0.05,84.33164867592815,67.72437531509293,174.83388023694505,0.2,0.0,0.41820512820512823,0.1326007326007326,0.0,0.14505494505494504,0.0,0.3443218051266008,2.5,,,Y2-2018-19
86,1.3,1229.0,4006.9,0.2347826086956522,4.6,58.9,3537.35,685.3182965668841,-13271.240357142855,60.85961078550484,2.142107369761164,0.5878724747474747,0.01,0.010714285714285714,0.5523484848484849,17.95,1.183924664317321,0.19865557125221314,5.9,3.9,1.116060606060606,0.6131033182503771,131.6062091503268,32.92815489854159,127.80531509635634,54.91259201142687,105.21295004641533,0.5702533577533577,0.14720390720390722,0.0,0.02,0.0,0.2049268408468919,4.25,,,Y2-2018-19
87,1.7,0.0,2796.9,0.29012345679012347,8.1,57.7,1031.5785714285714,264.5885017645671,18441.976746031745,50.29932777951958,1.0988519475351042,0.0,0.0,0.013030303030303031,0.0,0.0,0.6237837837837839,0.1104837511531701,0.0,0.0,0.0,0.0,17.20095238095238,11.130618789938406,20.769270188754398,5.944512195121951,13.049111048354607,0.41362637362637356,0.08285714285714285,0.0,0.09523809523809523,0.0,0.22422518067703848,1.25,F,Suisse.Autres,Y2-2018-19
88,5.6,8204.4,13352.3,94.36049999999999,21.4,622.3,3019.6508333333336,3230.2103753473766,-187.7062301587295,303.86425704834676,7.490720485993326,0.3781713139801375,0.006122448979591836,0.09537293787293788,0.3160198624904507,100.94880952380952,1.0955923279606155,0.4075782436490452,12.4,6.0,1.13622230710466,0.33864341676841675,21.290141429281977,85.88822984441869,67.0726868991173,5.51891455286979,26.691790837917807,0.8340659340659341,0.25067460317460316,0.0,0.2642857142857143,0.0,0.3974040690164661,4.5,M,France,Y2-2018-19
89,2.2,973.5,1887.0,0.07162162162162163,8.2,13.0,709.5166666666667,180.05393322707576,33322.38333333333,14.105427361898709,2.4786924622881488,0.03333333333333333,0.0,0.04,0.1,40.3,0.7,0.0647746060667409,0.3,0.1,0.3,0.06666666666666667,0.85,8.940683207470723,0.45,0.0,0.0,0.1264957264957265,0.0,0.0,0.0,0.0,0.09686512085519275,1.75,M,France,Y2-2018-19
90,4.7,3453.6,8121.7,0.0,0.0,98.4,1578.781212121212,1096.0785976134391,30804.313282828276,87.85565524042154,4.412136831099113,0.45631636881636883,0.0,0.004545454545454545,0.3692152292152292,28.80452380952381,1.0558893829299556,0.12272779056775829,12.2,6.3,1.547820512820513,0.4295497484971169,46.25177489177489,22.649785697045083,103.64564828695006,44.57916248955722,97.2786638534601,0.7238217338217339,0.13801282051282052,0.0,0.10666666666666666,0.0,0.16243996402646863,3.75,M,Suisse.PAM,Y2-2018-19
91,5.2,4097.8,11935.7,1.3189855072463768,16.8,248.8,2726.556507936508,1520.8125820817675,16761.342215007215,139.76429881441445,3.5389172618479408,0.44865921115921115,0.008823529411764706,0.014242424242424242,0.37836940836940836,57.57666666666667,0.9784655407424463,0.2393168131604891,11.7,5.3,1.6218181818181818,0.4169732441471572,58.7982770226174,86.9708484664936,115.05341498972732,20.10785869075149,51.86576469364659,0.8635042735042735,0.2116941391941392,0.0,0.17748168498168498,0.0,0.3120194901319922,4.0,F,Suisse.Autres,Y2-2018-19
92,9.7,8015.8,27491.7,8.211743511621886,101.7,243.6,11303.150591630592,2114.2344584907087,-228.825,61.99858780027419,8.548635135731725,0.1,0.25187347461058474,0.31011805311805307,0.13333333333333333,19.826666666666664,1.0571478238278622,0.11820709490076813,0.9,0.3,0.4333333333333334,0.12857142857142856,213.38987985704279,96.24027957530356,342.5478116069634,27.209601487187694,82.50678928566239,0.14993589743589744,0.027692307692307693,0.0,0.027692307692307693,0.0,0.18234704967330778,5.25,F,France,Y2-2018-19
93,4.3,4359.1,8883.0,5.919255904570663,25.9,87.6,2040.8991666666666,1569.4639465269042,-18959.416666666668,51.82267900332706,5.415687686335597,0.0,0.0,0.2602392652392652,0.0,6.3,0.8,0.2294292981808216,0.0,0.0,0.0,0.0,73.09887218769572,78.63066083414677,71.817420732697,0.0,0.0,0.1969871794871795,0.02435897435897436,0.0,0.0,0.0,0.2796602218894487,4.75,F,France,Y2-2018-19
94,1.6,778.0,3608.9,0.0,0.0,55.9,1300.56,518.0284785988076,28959.74492063492,78.67420369433243,1.9072381737629827,0.2856666666666666,0.0,0.004545454545454545,0.20833333333333331,19.71,0.8001168224299064,0.25317655436252995,4.0,2.0,1.25,0.39,43.221381023348236,11.466409185857726,77.35581685648712,0.4,0.0,0.3466758241758242,0.096007326007326,0.0,0.025384615384615384,0.0,0.22944082338299293,1.0,M,Suisse.PAM,Y2-2018-19
96,2.7,2350.2,4537.5,0.5660233918128654,30.6,249.3,26473.354166666668,676.3042225023707,60655.94015151515,568.2574610583923,2.955010486349656,0.4111111111111111,0.0017094017094017096,0.0,0.37103174603174605,33.37238095238095,0.7835443572640621,0.11499320847628117,7.2,4.1,0.8142857142857143,0.3998671497584541,40.92586956521739,53.783794071913725,67.32169069862225,37.167624227066156,82.01395879361829,0.5003296703296704,0.11845238095238095,0.0,0.04685897435897436,0.0,0.2558726062407855,3.25,M,France,Y2-2018-19
97,3.3,1818.3,12938.4,1.2382788951592545,54.2,199.3,11171.969444444443,1210.4170769271136,116457.22667748919,110.18468193053593,4.6985927686521425,0.3901818181818182,0.0,0.0035714285714285713,0.35090909090909095,37.59666666666667,0.8519002673763512,0.2999282048044793,8.3,4.1,1.3115151515151515,0.3173951048951049,66.15308504193466,12.817583320505765,113.66525397538922,29.083433282198975,54.86568924469803,0.6646153846153846,0.021978021978021976,0.0,0.20575091575091572,0.0,0.2905943706363493,3.5,M,France,Y2-2018-19
98,3.2,2923.9,6401.4,0.0,0.0,70.2,1413.0366666666666,1022.1178882057351,15791.748412698415,51.109542381882434,2.939820519678921,0.49032911532911533,0.0017094017094017096,0.0030303030303030303,0.47647907647907645,19.4,1.0433374063212772,0.21002564740896673,10.2,5.7,0.9975690975690975,0.48616625310173694,58.82419158361019,60.41724295018692,75.11562618495388,53.583063461361334,106.25347573413637,0.6577777777777778,0.15392857142857141,0.0,0.030952380952380953,0.0,0.1364560671765779,3.75,M,Suisse.Autres,Y2-2018-19
99,1.1,862.3,2088.9,0.31703302661337796,31.8,27.2,24273.5,95.79823939296145,61384.405000000006,64.4035956975952,1.4209173439521565,0.041666666666666664,0.0,0.02249034749034749,0.05,9.750000000000002,0.6539521697636557,0.08167589713693484,0.4,0.2,0.2,0.075,10.527011494252873,11.386777901222333,13.004815828285775,13.999424342105263,52.20851748383268,0.07846153846153847,0.0,0.0,0.01,0.0,0.13046369194252277,4.0,M,Suisse.PAM,Y2-2018-19
100,1.5,878.8,5539.1,0.11676564538624197,46.1,75.0,44424.33333333333,232.95818262513748,63081.89,107.55333323439777,2.596074357805544,0.17142857142857143,0.0,0.004545454545454545,0.17142857142857143,7.959999999999999,0.7042929292929293,0.1473294579512599,1.4,1.2,0.2,0.17142857142857143,19.60327068248683,52.92212642374703,29.209074165534766,4.016666666666667,6.600206225734331,0.20083333333333334,0.02,0.0,0.0125,0.0,0.26476296574274116,3.25,,,Y2-2018-19
101,5.1,4413.9,11251.0,1.9397769302987622,153.5,127.1,2822.454166666667,1711.4060118511497,-28773.664444444446,140.60540031097685,5.75229974472649,0.5922751322751323,0.07608913020533238,0.10432877032877033,0.5023809523809524,14.433333333333334,1.0044600938967136,0.35891146045718453,7.1,4.4,1.2857142857142858,0.5233333333333333,48.45404965437474,182.79842087553945,112.32956331187488,3.221875,11.645941738836537,0.4372252747252747,0.20238400488400488,0.0,0.11068376068376069,0.0,0.3951376541522561,5.75,,,Y2-2018-19
102,5.0,4275.7,14647.0,0.18021653426150316,282.7,94.7,2505.5074603174603,2368.559491482578,2403.7499999999986,142.69110416220752,6.646353365879415,0.0,0.0,0.2821180531180531,0.0,0.0,0.9,0.34492917324138855,0.0,0.0,0.0,0.0,42.035366587199704,43.565150770593775,135.7788117613679,0.0,0.0,0.14916971916971916,0.021978021978021976,0.0,0.021978021978021976,0.0,0.3781119869907501,2.5,F,France,Y2-2018-19
103,1.1,857.3,1247.1,0.02409560723514212,26.6,5.8,1254.15,423.15,26125.95,55.62792522240284,1.4488994853803256,0.14285714285714285,0.05943332401453731,0.04996870246870247,0.11904761904761903,12.0,0.776290709313965,0.10497074716411388,1.2,0.9,0.24761904761904763,0.1375,16.526666666666664,1.4406911691444775,17.770564852606704,27.63416666666667,49.86168548299147,0.029914529914529912,0.01111111111111111,0.0,0.0,0.0,0.1284123536020721,5.25,,,Y2-2018-19
104,1.0,673.6,2729.3,0.036585365853658534,4.1,63.6,877.5666666666666,492.5016381657084,-394.2642857142855,50.1844065717001,1.1757631960651138,0.11018518518518516,0.0011494252873563218,0.004,0.09444444444444444,42.5,0.3,0.10318297886429195,1.9,1.1,0.3666666666666667,0.135,16.08682456140351,12.992720184215997,19.7519958493419,0.0,0.0,0.09,0.01,0.0,0.0,0.0,0.11713931705403309,1.75,F,Suisse.Autres,Y2-2018-19
105,3.9,660.3,9492.3,0.8451965277561756,38.4,70.0,21857.643333333333,1174.817528769868,-5260.496969696969,76.20523203784468,4.443541274137497,0.09285714285714286,0.009982905982905983,0.151017316017316,0.12857142857142856,0.7083333333333334,0.9893611195862835,0.25395966993379127,1.2,0.6,0.2571428571428571,0.14545454545454545,92.11560374544608,44.34442093660564,166.56893884476023,48.75433618233618,106.72057313041151,0.5095360195360195,0.07578144078144078,0.0,0.10209706959706959,0.0,0.3073234945651308,4.75,,,Y2-2018-19
106,4.7,4732.2,15455.9,34.28571122940194,155.3,157.9,44442.95190476191,670.0467556401123,79930.23972222222,100.0216334351347,4.880456800851887,0.29027777777777775,0.005479452054794521,0.024005499005499007,0.175,22.1,1.5266028916650736,0.2890175754588287,2.1,1.0,1.1916666666666667,0.2875,63.59773473795948,110.93246968527092,184.55023306568478,46.730704270046644,148.2460709593936,0.3749297924297924,0.14333333333333334,0.0,0.11333333333333333,0.0,0.32765095708523023,3.25,M,France,Y2-2018-19
107,6.6,5836.1,20439.7,0.510741341991342,54.4,245.5,2784.3540943043886,1656.3997995621928,59610.09714285715,125.25484808241568,8.736385864327708,0.28423611111111113,0.0,0.006702702702702704,0.27,78.30852564102564,0.9467390046916992,0.37147344790505143,9.2,2.3,1.605,0.27611003861003863,122.80807462519188,105.35001778907483,270.4060561328495,29.83918991449791,78.42322340371338,0.48247863247863243,0.063003663003663,0.0,0.05908119658119658,0.0,0.3295700349522858,2.25,M,Suisse.Autres,Y2-2018-19
109,7.2,5542.6,12578.2,35.71835471030518,29.4,204.2,55058.5402294197,837.3697148499523,39140.9,79.09145730601833,6.8977750211258,0.10317460317460317,0.01861274190041313,0.024774774774774775,0.10476190476190475,34.09583333333334,1.3028430313436892,0.3258890113879667,4.0,1.1,0.5142857142857142,0.05505050505050505,98.50384933052723,53.08435518684928,169.98204982437272,67.23897150835049,164.90952921938486,0.32115079365079363,0.05523809523809524,0.0,0.047619047619047616,0.0,0.27094408294051076,2.25,M,Suisse.PAM,Y2-2018-19
